Equivalence check: compute_frontier_planes_all_modes vs compute_frontier_planes_all_modes2
Trials: 50

Criteria: match on n_planes_total, n_labels_init, n_segments
Pair-level matches: 150/150 (100.00%)
Subspace-level matches: 27/750 (3.60%)

Pair-level details (seed, pair, base_planes, new_planes, base_labels, new_labels, base_segments, new_segments):
  00 (0, 1) 0 0 3 3 8 8
  24 (0, 2) (0, 3) 2 2 7 3 15 15
  24 (0, 2) (1, 4) 0 2 10 3 15 15
  24 (1, 2) (0, 1) 0 2 10 3 14 14
  24 (1, 2) (0, 2) 1 2 8 3 14 14
  24 (1, 2) (1, 2) 0 2 11 3 14 14
  24 (1, 2) (0, 3) 1 2 11 3 14 14
  24 (1, 2) (1, 4) 2 2 5 3 14 14
  25 (0, 1) (0, 1) 1 2 13 2 20 20
  25 (0, 1) (0, 2) 1 3 14 2 20 20
  25 (0, 1) (1, 2) 3 3 8 2 20 20
  25 (0, 1) (0, 3) 3 3 8 2 20 20
  25 (0, 1) (1, 4) 1 4 9 2 20 20
  25 (0, 2) (0, 1) 1 2 8 2 12 12
  25 (0, 2) (0, 2) 1 2 8 2 12 12
  25 (0, 2) (1, 2) 0 2 10 2 12 12
  25 (0, 2) (0, 3) 1 3 8 2 12 12
  25 (0, 2) (1, 4) 0 2 7 2 12 12
  25 (1, 2) (0, 1) 0 1 6 3 6 6
  25 (1, 2) (0, 2) 0 1 4 3 6 6
  25 (1, 2) (1, 2) 0 1 5 3 6 6
  25 (1, 2) (0, 3) 0 1 6 3 6 6
  25 (1, 2) (1, 4) 0 1 5 3 6 6
  26 (0, 1) (0, 1) 2 3 9 4 17 17
  26 (0, 1) (0, 2) 1 3 9 4 17 17
  26 (0, 1) (1, 2) 3 3 5 4 17 17
  26 (0, 1) (0, 3) 2 2 7 4 17 17
  26 (0, 1) (1, 4) 1 3 7 4 17 17
  26 (0, 2) (0, 1) 1 2 10 3 15 15
  26 (0, 2) (0, 2) 2 3 6 3 15 15
  26 (0, 2) (1, 2) 1 2 5 3 15 15
  26 (0, 2) (0, 3) 1 2 10 3 15 15
  26 (0, 2) (1, 4) 2 2 4 3 15 15
  26 (1, 2) (0, 1) 0 1 7 2 10 10
  26 (1, 2) (0, 2) 0 1 9 2 10 10
  26 (1, 2) (1, 2) 0 1 9 2 10 10
  26 (1, 2) (0, 3) 0 1 8 2 10 10
  26 (1, 2) (1, 4) 0 1 9 2 10 10
  27 (0, 1) (0, 1) 2 3 12 2 22 22
  27 (0, 1) (0, 2) 3 3 9 2 22 22
  27 (0, 1) (1, 2) 2 3 9 2 22 22
  27 (0, 1) (0, 3) 2 3 12 2 22 22
  27 (0, 1) (1, 4) 3 3 13 2 22 22
  27 (0, 2) (0, 1) 0 1 6 2 10 10
  27 (0, 2) (0, 2) 1 1 5 2 10 10
  27 (0, 2) (1, 2) 0 1 10 2 10 10
  27 (0, 2) (0, 3) 0 1 9 2 10 10
  27 (0, 2) (1, 4) 2 1 2 2 10 10
  27 (1, 2) (0, 1) 2 2 2 2 10 10
  27 (1, 2) (0, 2) 0 2 7 2 10 10
  27 (1, 2) (1, 2) 1 2 2 2 10 10
  27 (1, 2) (0, 3) 1 2 6 2 10 10
  27 (1, 2) (1, 4) 0 2 8 2 10 10
  28 (0, 1) (0, 1) 2 2 4 3 13 13
  28 (0, 1) (0, 2) 0 2 11 3 13 13
  28 (0, 1) (1, 2) 1 2 6 3 13 13
  28 (0, 1) (0, 3) 0 2 5 3 13 13
  28 (0, 1) (1, 4) 1 2 6 3 13 13
  28 (0, 2) (0, 1) 3 3 9 2 21 21
  28 (0, 2) (0, 2) 3 3 5 2 21 21
  28 (0, 2) (1, 2) 3 2 3 2 21 21
  28 (0, 2) (0, 3) 3 2 7 2 21 21
  28 (0, 2) (1, 4) 3 4 7 2 21 21
  28 (1, 2) (0, 1) 0 1 9 5 9 9
  28 (1, 2) (0, 2) 1 1 4 5 9 9
  28 (1, 2) (1, 2) 0 1 8 5 9 9
  28 (1, 2) (0, 3) 0 1 6 5 9 9
  28 (1, 2) (1, 4) 0 1 8 5 9 9
  29 (0, 1) (0, 1) 1 4 8 2 16 16
  29 (0, 1) (0, 2) 3 3 5 2 16 16
  29 (0, 1) (1, 2) 0 2 11 2 16 16
  29 (0, 1) (0, 3) 1 3 10 2 16 16
  29 (0, 1) (1, 4) 2 2 5 2 16 16
  29 (0, 2) (0, 1) 0 2 5 2 10 10
  29 (0, 2) (0, 2) 0 2 9 2 10 10
  29 (0, 2) (1, 2) 0 2 8 2 10 10
  29 (0, 2) (0, 3) 1 3 5 2 10 10
  29 (0, 2) (1, 4) 0 2 8 2 10 10
  29 (1, 2) (0, 1) 0 1 7 2 10 10
  29 (1, 2) (0, 2) 0 1 7 2 10 10
  29 (1, 2) (1, 2) 1 1 6 2 10 10
  29 (1, 2) (0, 3) 0 1 8 2 10 10
  29 (1, 2) (1, 4) 1 1 5 2 10 10
  30 (0, 1) (0, 1) 1 3 6 3 14 14
  30 (0, 1) (0, 2) 1 3 7 3 14 14
  30 (0, 1) (1, 2) 0 3 8 3 14 14
  30 (0, 1) (0, 3) 0 3 11 3 14 14
  30 (0, 1) (1, 4) 1 3 7 3 14 14
  30 (0, 2) (0, 1) 1 3 10 3 13 13
  30 (0, 2) (0, 2) 1 3 7 3 13 13
  30 (0, 2) (1, 2) 1 3 6 3 13 13
  30 (0, 2) (0, 3) 1 3 5 3 13 13
  30 (0, 2) (1, 4) 1 3 5 3 13 13
  30 (1, 2) (0, 1) 1 1 4 3 7 7
  30 (1, 2) (0, 2) 0 1 5 3 7 7
  30 (1, 2) (1, 2) 0 1 7 3 7 7
  30 (1, 2) (0, 3) 1 1 4 3 7 7
  30 (1, 2) (1, 4) 0 1 3 3 7 7
  31 (0, 1) (0, 1) 3 5 8 2 29 29
  31 (0, 1) (0, 2) 6 5 7 2 29 29
  31 (0, 1) (1, 2) 5 4 4 2 29 29
  31 (0, 1) (0, 3) 5 4 10 2 29 29
  31 (0, 1) (1, 4) 2 4 15 2 29 29
  31 (0, 2) (0, 1) 0 1 8 2 10 10
  31 (0, 2) (0, 2) 1 2 6 2 10 10
  31 (0, 2) (1, 2) 1 2 6 2 10 10
  31 (0, 2) (0, 3) 0 2 9 2 10 10
  31 (0, 2) (1, 4) 0 3 7 2 10 10
  31 (1, 2) (0, 1) 0 1 5 3 7 7
  31 (1, 2) (0, 2) 0 1 6 3 7 7
  31 (1, 2) (1, 2) 0 1 5 3 7 7
  31 (1, 2) (0, 3) 0 1 7 3 7 7
  31 (1, 2) (1, 4) 0 1 5 3 7 7
  32 (0, 1) (0, 1) 3 3 4 2 15 15
  32 (0, 1) (0, 2) 0 3 13 2 15 15
  32 (0, 1) (1, 2) 0 3 10 2 15 15
  32 (0, 1) (0, 3) 2 3 6 2 15 15
  32 (0, 1) (1, 4) 1 3 6 2 15 15
  32 (0, 2) (0, 1) 1 1 4 2 9 9
  32 (0, 2) (0, 2) 0 1 6 2 9 9
  32 (0, 2) (1, 2) 0 1 7 2 9 9
  32 (0, 2) (0, 3) 1 1 5 2 9 9
  32 (0, 2) (1, 4) 0 1 8 2 9 9
  32 (1, 2) (0, 1) 2 1 3 5 13 13
  32 (1, 2) (0, 2) 2 1 7 5 13 13
  32 (1, 2) (1, 2) 1 1 7 5 13 13
  32 (1, 2) (0, 3) 1 1 5 5 13 13
  32 (1, 2) (1, 4) 1 1 7 5 13 13
  33 (0, 1) (0, 1) 1 3 11 3 17 17
  33 (0, 1) (0, 2) 1 3 9 3 17 17
  33 (0, 1) (1, 2) 2 3 9 3 17 17
  33 (0, 1) (0, 3) 1 4 9 3 17 17
  33 (0, 1) (1, 4) 0 3 14 3 17 17
  33 (0, 2) (0, 1) 1 3 11 3 19 19
  33 (0, 2) (0, 2) 0 4 15 3 19 19
  33 (0, 2) (1, 2) 1 3 9 3 19 19
  33 (0, 2) (0, 3) 1 5 9 3 19 19
  33 (0, 2) (1, 4) 3 4 3 3 19 19
  33 (1, 2) (0, 1) 0 1 2 2 6 6
  33 (1, 2) (0, 2) 0 1 5 2 6 6
  33 (1, 2) (1, 2) 0 1 6 2 6 6
  33 (1, 2) (0, 3) 0 1 6 2 6 6
  33 (1, 2) (1, 4) 0 1 6 2 6 6
  34 (0, 1) (0, 1) 2 3 9 3 21 21
  34 (0, 1) (0, 2) 2 2 12 3 21 21
  34 (0, 1) (1, 2) 1 4 12 3 21 21
  34 (0, 1) (0, 3) 2 4 11 3 21 21
  34 (0, 1) (1, 4) 3 4 11 3 21 21
  34 (0, 2) (0, 1) 0 2 6 2 11 11
  34 (0, 2) (0, 2) 0 2 7 2 11 11
  34 (0, 2) (1, 2) 1 2 5 2 11 11
  34 (0, 2) (0, 3) 0 2 8 2 11 11
  34 (0, 2) (1, 4) 1 2 8 2 11 11
  34 (1, 2) (0, 1) 0 0 9 5 9 9
  34 (1, 2) (0, 2) 0 0 6 5 9 9
  34 (1, 2) (1, 2) 0 0 7 5 9 9
  34 (1, 2) (0, 3) 0 0 8 5 9 9
  34 (1, 2) (1, 4) 1 0 2 5 9 9
  35 (0, 1) (0, 1) 5 6 8 3 30 30
  35 (0, 1) (0, 2) 2 5 12 3 30 30
  35 (0, 1) (1, 2) 4 3 8 3 30 30
  35 (0, 1) (0, 3) 3 5 12 3 30 30
  35 (0, 1) (1, 4) 4 5 11 3 30 30
  35 (0, 2) (0, 1) 0 1 5 5 8 8
  35 (0, 2) (0, 2) 1 1 4 5 8 8
  35 (0, 2) (1, 2) 1 1 4 5 8 8
  35 (0, 2) (0, 3) 0 1 7 5 8 8
  35 (0, 2) (1, 4) 0 1 4 5 8 8
  35 (1, 2) (0, 1) 1 2 6 2 10 10
  35 (1, 2) (0, 2) 0 2 6 2 10 10
  35 (1, 2) (1, 2) 0 1 5 2 10 10
  35 (1, 2) (0, 3) 1 2 3 2 10 10
  35 (1, 2) (1, 4) 0 2 9 2 10 10
  36 (0, 1) (0, 1) 3 3 4 3 19 19
  36 (0, 1) (0, 2) 1 2 13 3 19 19
  36 (0, 1) (1, 2) 1 3 11 3 19 19
  36 (0, 1) (0, 3) 1 3 12 3 19 19
  36 (0, 1) (1, 4) 1 3 12 3 19 19
  36 (0, 2) (0, 1) 1 2 4 4 13 13
  36 (0, 2) (0, 2) 1 2 9 4 13 13
  36 (0, 2) (1, 2) 1 2 5 4 13 13
  36 (0, 2) (0, 3) 1 1 6 4 13 13
  36 (0, 2) (1, 4) 1 2 8 4 13 13
  36 (1, 2) (0, 1) 0 1 5 2 8 8
  36 (1, 2) (0, 2) 0 1 7 2 8 8
  36 (1, 2) (1, 2) 0 1 6 2 8 8
  36 (1, 2) (0, 3) 1 1 3 2 8 8
  36 (1, 2) (1, 4) 1 1 3 2 8 8
  37 (0, 1) (0, 1) 0 1 5 3 9 9
  37 (0, 1) (0, 2) 0 1 4 3 9 9
  37 (0, 1) (1, 2) 0 1 5 3 9 9
  37 (0, 1) (0, 3) 0 1 8 3 9 9
  37 (0, 1) (1, 4) 0 1 7 3 9 9
  37 (0, 2) (0, 1) 1 2 10 2 18 18
  37 (0, 2) (0, 2) 1 3 10 2 18 18
  37 (0, 2) (1, 2) 2 4 4 2 18 18
  37 (0, 2) (0, 3) 3 2 5 2 18 18
  37 (0, 2) (1, 4) 1 2 13 2 18 18
  37 (1, 2) (0, 1) 2 2 4 2 13 13
  37 (1, 2) (0, 2) 0 2 7 2 13 13
  37 (1, 2) (1, 2) 1 2 7 2 13 13
  37 (1, 2) (0, 3) 1 2 7 2 13 13
  37 (1, 2) (1, 4) 2 2 2 2 13 13
  38 (0, 1) (0, 1) 3 4 3 3 24 24
  38 (0, 1) (0, 2) 2 4 12 3 24 24
  38 (0, 1) (1, 2) 2 5 11 3 24 24
  38 (0, 1) (0, 3) 2 3 10 3 24 24
  38 (0, 1) (1, 4) 3 3 7 3 24 24
  38 (0, 2) (0, 1) 0 2 9 2 10 10
  38 (0, 2) (0, 2) 0 1 7 2 10 10
  38 (0, 2) (1, 2) 1 2 6 2 10 10
  38 (0, 2) (0, 3) 1 2 6 2 10 10
  38 (0, 2) (1, 4) 1 2 5 2 10 10
  38 (1, 2) (0, 1) 0 2 9 2 12 12
  38 (1, 2) (0, 2) 0 2 5 2 12 12
  38 (1, 2) (1, 2) 1 2 5 2 12 12
  38 (1, 2) (0, 3) 1 3 6 2 12 12
  38 (1, 2) (1, 4) 1 2 5 2 12 12
  39 (0, 1) (0, 1) 1 2 11 2 15 15
  39 (0, 1) (0, 2) 2 3 8 2 15 15
  39 (0, 1) (1, 2) 1 2 10 2 15 15
  39 (0, 1) (0, 3) 1 2 8 2 15 15
  39 (0, 1) (1, 4) 2 3 6 2 15 15
  39 (0, 2) (0, 1) 0 4 13 2 18 18
  39 (0, 2) (0, 2) 1 2 12 2 18 18
  39 (0, 2) (1, 2) 3 3 3 2 18 18
  39 (0, 2) (0, 3) 2 2 5 2 18 18
  39 (0, 2) (1, 4) 1 3 11 2 18 18
  39 (1, 2) (0, 1) 2 2 3 3 16 16
  39 (1, 2) (0, 2) 1 3 12 3 16 16
  39 (1, 2) (1, 2) 1 3 12 3 16 16
  39 (1, 2) (0, 3) 0 3 15 3 16 16
  39 (1, 2) (1, 4) 2 4 7 3 16 16
  40 (0, 1) (0, 1) 4 3 6 4 22 22
  40 (0, 1) (0, 2) 2 3 14 4 22 22
  40 (0, 1) (1, 2) 3 3 8 4 22 22
  40 (0, 1) (0, 3) 2 3 7 4 22 22
  40 (0, 1) (1, 4) 1 3 15 4 22 22
  40 (0, 2) (0, 1) 0 0 5 5 9 9
  40 (0, 2) (0, 2) 1 0 6 5 9 9
  40 (0, 2) (1, 2) 1 0 6 5 9 9
  40 (0, 2) (0, 3) 1 0 5 5 9 9
  40 (0, 2) (1, 4) 0 0 9 5 9 9
  40 (1, 2) (0, 1) 0 0 7 3 8 8
  40 (1, 2) (0, 2) 0 0 7 3 8 8
  40 (1, 2) (1, 2) 0 0 7 3 8 8
  40 (1, 2) (0, 3) 0 0 7 3 8 8
  40 (1, 2) (1, 4) 0 0 6 3 8 8
  41 (0, 1) (0, 1) 5 5 8 4 30 30
  41 (0, 1) (0, 2) 4 5 10 4 30 30
  41 (0, 1) (1, 2) 4 5 7 4 30 30
  41 (0, 1) (0, 3) 4 5 9 4 30 30
  41 (0, 1) (1, 4) 4 5 15 4 30 30
  41 (0, 2) (0, 1) 1 2 6 4 11 11
  41 (0, 2) (0, 2) 0 2 8 4 11 11
  41 (0, 2) (1, 2) 2 2 2 4 11 11
  41 (0, 2) (0, 3) 1 2 4 4 11 11
  41 (0, 2) (1, 4) 1 2 7 4 11 11
  41 (1, 2) (0, 1) 0 0 5 3 5 5
  41 (1, 2) (0, 2) 0 0 4 3 5 5
  41 (1, 2) (1, 2) 1 0 2 3 5 5
  41 (1, 2) (0, 3) 0 0 5 3 5 5
  41 (1, 2) (1, 4) 0 0 3 3 5 5
  42 (0, 1) (0, 1) 0 0 3 3 5 5
  42 (0, 1) (0, 2) 0 0 3 3 5 5
  42 (0, 1) (1, 2) 1 0 2 3 5 5
  42 (0, 1) (0, 3) 1 0 2 3 5 5
  42 (0, 1) (1, 4) 0 0 3 3 5 5
  42 (0, 2) (0, 1) 1 3 5 2 15 15
  42 (0, 2) (0, 2) 1 2 7 2 15 15
  42 (0, 2) (1, 2) 1 3 10 2 15 15
  42 (0, 2) (0, 3) 0 2 10 2 15 15
  42 (0, 2) (1, 4) 1 2 9 2 15 15
  42 (1, 2) (0, 1) 1 0 2 5 7 7
  42 (1, 2) (0, 2) 0 0 5 5 7 7
  42 (1, 2) (1, 2) 1 0 4 5 7 7
  42 (1, 2) (0, 3) 0 0 6 5 7 7
  42 (1, 2) (1, 4) 0 0 4 5 7 7
  43 (0, 1) (0, 1) 1 2 7 2 17 17
  43 (0, 1) (0, 2) 3 2 6 2 17 17
  43 (0, 1) (1, 2) 1 2 6 2 17 17
  43 (0, 1) (0, 3) 0 4 14 2 17 17
  43 (0, 1) (1, 4) 1 2 10 2 17 17
  43 (0, 2) (0, 1) 0 2 9 2 13 13
  43 (0, 2) (0, 2) 1 3 7 2 13 13
  43 (0, 2) (1, 2) 1 2 6 2 13 13
  43 (0, 2) (0, 3) 1 3 5 2 13 13
  43 (0, 2) (1, 4) 1 2 7 2 13 13
  43 (1, 2) (0, 1) 1 3 7 3 15 15
  43 (1, 2) (0, 2) 0 3 10 3 15 15
  43 (1, 2) (1, 2) 0 2 13 3 15 15
  43 (1, 2) (0, 3) 1 3 9 3 15 15
  43 (1, 2) (1, 4) 0 3 7 3 15 15
  44 (0, 1) (0, 1) 3 4 6 4 20 20
  44 (0, 1) (0, 2) 1 3 13 4 20 20
  44 (0, 1) (1, 2) 2 3 12 4 20 20
  44 (0, 1) (0, 3) 2 3 8 4 20 20
  44 (0, 1) (1, 4) 1 3 11 4 20 20
  44 (0, 2) (0, 1) 2 2 2 4 12 12
  44 (0, 2) (0, 2) 1 2 5 4 12 12
  44 (0, 2) (1, 2) 0 2 12 4 12 12
  44 (0, 2) (0, 3) 2 1 3 4 12 12
  44 (0, 2) (1, 4) 0 2 8 4 12 12
  44 (1, 2) (0, 1) 1 1 9 4 12 12
  44 (1, 2) (0, 2) 2 1 5 4 12 12
  44 (1, 2) (1, 2) 2 1 6 4 12 12
  44 (1, 2) (0, 3) 1 1 9 4 12 12
  44 (1, 2) (1, 4) 0 1 9 4 12 12
  45 (0, 1) (0, 1) 1 3 10 2 20 20
  45 (0, 1) (0, 2) 2 3 11 2 20 20
  45 (0, 1) (1, 2) 3 3 8 2 20 20
  45 (0, 1) (0, 3) 2 4 12 2 20 20
  45 (0, 1) (1, 4) 2 3 10 2 20 20
  45 (0, 2) (0, 1) 3 4 6 2 22 22
  45 (0, 2) (0, 2) 3 4 8 2 22 22
  45 (0, 2) (1, 2) 4 3 3 2 22 22
  45 (0, 2) (0, 3) 1 4 14 2 22 22
  45 (0, 2) (1, 4) 2 4 6 2 22 22
  45 (1, 2) (0, 1) 0 1 6 2 7 7
  45 (1, 2) (0, 2) 0 1 6 2 7 7
  45 (1, 2) (1, 2) 1 1 2 2 7 7
  45 (1, 2) (0, 3) 0 1 7 2 7 7
  45 (1, 2) (1, 4) 0 1 7 2 7 7
  46 (0, 1) (0, 1) 2 4 9 2 21 21
  46 (0, 1) (0, 2) 2 4 9 2 21 21
  46 (0, 1) (1, 2) 3 3 8 2 21 21
  46 (0, 1) (0, 3) 3 4 9 2 21 21
  46 (0, 1) (1, 4) 2 3 12 2 21 21
  46 (0, 2) (0, 1) 0 2 7 3 12 12
  46 (0, 2) (0, 2) 1 2 5 3 12 12
  46 (0, 2) (1, 2) 2 2 5 3 12 12
  46 (0, 2) (0, 3) 0 2 8 3 12 12
  46 (0, 2) (1, 4) 1 2 8 3 12 12
  46 (1, 2) (0, 1) 1 0 5 5 9 9
  46 (1, 2) (0, 2) 0 0 6 5 9 9
  46 (1, 2) (1, 2) 1 0 5 5 9 9
  46 (1, 2) (0, 3) 1 0 6 5 9 9
  46 (1, 2) (1, 4) 0 0 4 5 9 9
  47 (0, 1) (0, 1) 2 2 3 2 14 14
  47 (0, 1) (0, 2) 3 2 2 2 14 14
  47 (0, 1) (1, 2) 1 2 7 2 14 14
  47 (0, 1) (0, 3) 1 3 7 2 14 14
  47 (0, 1) (1, 4) 2 2 4 2 14 14
  47 (0, 2) (0, 1) 0 3 11 2 17 17
  47 (0, 2) (0, 2) 2 3 8 2 17 17
  47 (0, 2) (1, 2) 0 3 12 2 17 17
  47 (0, 2) (0, 3) 4 4 2 2 17 17
  47 (0, 2) (1, 4) 3 2 3 2 17 17
  47 (1, 2) (0, 1) 0 0 7 5 7 7
  47 (1, 2) (0, 2) 1 0 2 5 7 7
  47 (1, 2) (1, 2) 0 0 4 5 7 7
  47 (1, 2) (0, 3) 1 0 3 5 7 7
  47 (1, 2) (1, 4) 1 0 2 5 7 7
  48 (0, 1) (0, 1) 1 3 11 3 18 18
  48 (0, 1) (0, 2) 3 3 6 3 18 18
  48 (0, 1) (1, 2) 2 2 6 3 18 18
  48 (0, 1) (0, 3) 1 2 12 3 18 18
  48 (0, 1) (1, 4) 2 2 9 3 18 18
  48 (0, 2) (0, 1) 1 2 7 3 11 11
  48 (0, 2) (0, 2) 1 2 6 3 11 11
  48 (0, 2) (1, 2) 1 2 6 3 11 11
  48 (0, 2) (0, 3) 0 2 9 3 11 11
  48 (0, 2) (1, 4) 1 2 8 3 11 11
  48 (1, 2) (0, 1) 0 1 6 2 8 8
  48 (1, 2) (0, 2) 0 1 8 2 8 8
  48 (1, 2) (1, 2) 0 1 6 2 8 8
  48 (1, 2) (0, 3) 0 1 8 2 8 8
  48 (1, 2) (1, 4) 0 1 7 2 8 8
  49 (0, 1) (0, 1) 1 2 11 2 18 18
  49 (0, 1) (0, 2) 2 2 10 2 18 18
  49 (0, 1) (1, 2) 1 3 9 2 18 18
  49 (0, 1) (0, 3) 2 3 4 2 18 18
  49 (0, 1) (1, 4) 1 3 12 2 18 18
  49 (0, 2) (0, 1) 3 2 5 2 17 17
  49 (0, 2) (0, 2) 3 2 3 2 17 17
  49 (0, 2) (1, 2) 2 2 6 2 17 17
  49 (0, 2) (0, 3) 2 3 8 2 17 17
  49 (0, 2) (1, 4) 1 2 9 2 17 17
  49 (1, 2) (0, 1) 1 3 9 2 14 14
  49 (1, 2) (0, 2) 1 2 10 2 14 14
  49 (1, 2) (1, 2) 0 2 13 2 14 14
  49 (1, 2) (0, 3) 1 2 7 2 14 14
  49 (1, 2) (1, 4) 0 3 12 2 14 14
